age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
18,Male,Education,2.8091789105103158,Telegram,57,6.850779069674348,4.329556140701549,3.957591777072831,10.0,8.956496283957899,0.5746494141686249,3,False,False,4,1,2.008315068964115,3.6256644310887536
26,Female,IT,,Telegram,68,10.007402934290692,5.408248079430917,3.7393102613806697,2.0,7.031892488601176,1.8264370785914328,3,True,True,2,1,5.01267559831786,4.604474100898474
49,Female,Finance,3.7943482799873824,TikTok,52,7.293237851593016,6.572228831608824,5.704977704380938,7.0,9.273482376944848,0.628871784861099,8,False,False,2,27,13.15434943765691,6.193074463166765
35,Female,Unemployed,0.2394993924323789,TikTok,60,6.519047813349841,7.486838973992031,7.456165612547039,6.0,6.572374587353878,1.0541440384831189,0,False,True,1,19,8.646863645795158,7.52022339958336
20,Female,Finance,,Instagram,57,5.591549516165314,5.155737282085803,5.535662793037265,10.0,4.268155426846436,1.6790533387770237,3,False,False,3,31,12.616052498434945,4.493032805046264
62,Male,Student,2.3135117997163848,Facebook,64,6.972308853566637,8.687553088415411,8.123314365920596,9.0,6.221224470927592,0.651367758708467,9,True,False,2,31,9.518594887703609,8.24183953191969
24,Female,Student,2.663295109295387,Twitter,61,8.85300748813304,,4.150344718446635,10.0,6.798454001686905,0.9206559643402792,6,False,False,2,9,0.0,5.6170387575718586
24,Female,Education,0.0,Facebook,65,7.635587661069566,5.638105449247001,5.589772833013707,,5.497716780145716,0.3317596629485887,7,False,False,4,14,0.0,5.564838062515298
64,Other,Education,3.663982702975191,Telegram,53,5.60278779690064,6.761753391234088,,10.0,8.009295244139029,0.711122403610954,6,False,True,2,28,24.910648368958118,7.142078943071556
19,Male,Health,6.144236490345426,Telegram,50,7.589302723042282,,1.887339116245146,9.0,5.74269686687139,1.0749517872719585,3,False,False,0,0,7.339269809030396,2.212936359484898
39,Female,Finance,,Twitter,57,5.849643778521449,7.387622579546351,6.630229531804407,1.0,7.040469839939366,1.520025369099308,1,False,False,1,15,5.030595236630659,6.7556275685058775
60,Female,IT,1.0886586602883033,Telegram,64,8.327392057427705,,6.590656802243001,1.0,7.528275761329192,0.0,10,True,False,0,24,17.615970550131337,5.139308349376756
34,Female,Unemployed,,TikTok,52,6.852458798471265,2.463788611997453,3.0185146010992794,,4.972051507094712,1.3255056672203744,10,False,False,0,16,2.1519508886036416,3.1708231596806
47,Female,Student,0.4150676446567076,TikTok,65,6.086780008750329,5.585759602620138,5.429089100664346,4.0,4.315071596699276,1.399694087154736,7,False,False,2,29,20.2179911577835,5.292911503759204
27,Male,Education,1.6700230584596047,Instagram,78,6.311073093381453,8.554746594890375,7.157404460504789,2.0,3.802265955622689,,10,False,False,0,10,0.0,7.3654646514824975
44,Female,Finance,,Telegram,50,7.146228443824324,6.999306753150851,6.536613384260548,,6.29749480666674,0.6672121314081358,8,False,False,1,9,17.202836847503555,5.802267670181577
29,Female,IT,4.43047987066111,Twitter,56,8.607162658846649,,6.7593764248679005,10.0,6.693835616064748,0.6778427236978146,8,False,False,1,21,25.834872383430337,5.701341454278702
41,Female,Finance,2.6856235285429992,TikTok,59,8.464286594656276,8.36603016089894,7.425700097583758,5.0,7.20983717731349,0.5357641170706253,5,True,False,2,12,0.0,8.096320779620692
62,Female,Student,3.862826706894615,Twitter,68,6.11512812359623,2.5966344691448437,1.9993058961749064,4.0,3.285172874043747,1.438346382461062,0,False,True,2,18,3.6316800570699215,2.427541242209468
41,Female,Health,3.766525392097898,Telegram,59,7.851434666650646,2.2453316464437183,1.7760798043763766,4.0,5.8489454351345245,1.2889419962676725,3,False,False,1,27,11.387731589174052,2.4065669651040675
64,Male,Finance,4.739547013911687,Instagram,73,8.314065161313072,7.909500250075824,7.4592509359338575,10.0,5.139639824934135,0.8428605502363642,0,False,False,4,5,16.85392272753557,7.934140743708479
42,Male,Health,1.770991790547591,Telegram,63,8.58504173138196,5.906379832010672,5.053103870030185,4.0,8.599555979536387,1.8188469143893415,5,False,True,1,4,15.0755413396535,4.7199357681368665
47,Female,IT,3.084812816098564,TikTok,55,9.542425547043353,8.800907182790393,7.187042178450351,1.0,,0.5637741020275062,4,False,False,2,15,16.16127529229764,5.340495475194073
38,Male,Health,3.406347589487209,Twitter,60,9.374736298647209,3.571185894988044,2.7544373969988234,8.0,8.18040411014168,,6,False,False,4,28,6.407131349856019,2.4751753126424685
29,Female,Student,4.120919422980693,TikTok,55,6.797658047989501,6.353655425668396,5.055118907248504,7.0,6.999715296229671,0.7715161962644713,0,True,True,4,1,7.627716953980217,4.545023490536952
27,Female,Finance,3.715057563299831,TikTok,57,8.358392133422846,7.161357529077189,5.611612819728711,3.0,6.352024722462811,0.4305492015263216,10,True,True,3,23,10.990472691175064,7.064432349371975
56,Male,Student,2.882700828135707,Twitter,56,8.240094838427904,8.357365954379734,7.227241109721926,2.0,7.726734611939179,0.0,8,False,True,1,0,11.08773801361412,
19,Female,IT,,Twitter,55,4.688285814043586,4.699890343769448,3.973310903173893,8.0,5.164149496901093,1.309852731161656,6,False,False,3,16,14.599292782594649,5.080167896468952
59,Female,Finance,2.869324581174793,Twitter,69,5.503147435339703,5.598572798610395,4.985260210887337,4.0,4.356840461086225,1.094189049964838,8,False,False,1,26,0.0,5.036637027784873
32,Male,Finance,5.60435192749272,TikTok,67,9.245123306021252,8.081258007953458,7.755875208840729,10.0,6.017355448347013,0.1008882841151387,6,False,False,1,14,5.7536751330366185,7.421349357682324
26,Other,Student,0.4731097000339903,Instagram,59,6.747770602481088,2.87144920732061,2.5710787368238823,6.0,,1.122181594418235,1,False,False,1,31,15.023837053863208,2.301270733310211
46,Female,IT,4.936782092556694,Facebook,52,6.725620454452119,8.461543998019888,8.135133166474438,5.0,5.240922511986059,1.8574934028697905,6,False,True,4,30,10.69744129121342,9.430292643808514
53,Female,Education,4.384521895667524,Instagram,64,8.7397535264761,4.269986440648525,4.374545186535526,10.0,7.560746338788505,0.651789263374116,3,False,True,1,18,26.163455031347794,6.235597122578654
25,Female,Education,3.216861930259181,Facebook,46,7.021268970214682,5.203112092455379,4.553510031585988,3.0,6.742357823006347,1.8628449791528652,5,True,True,0,4,11.39707639882784,4.266215563280547
59,Female,Finance,3.67315313816052,Instagram,66,8.92688275203915,3.822558419945348,3.570359982572135,10.0,8.37710439759371,1.0148863318020798,8,False,False,2,17,2.73536903320632,4.744213053726374
18,Other,Finance,5.485773311935775,Telegram,59,7.134308601657323,4.181166081546371,4.002172929599916,6.0,7.7728972812766575,1.0249116696812908,9,True,False,0,26,9.3099939479508,0.9569076640952928
25,Female,Unemployed,5.040031702011247,Instagram,72,6.226229427235422,8.62049600002703,8.39286770281434,8.0,6.410540058132297,0.7446680739287401,1,False,True,4,25,1.1104511246371356,8.959583719708675
57,Female,Unemployed,4.537002426200873,Instagram,60,8.875515459852869,2.5178163856247537,2.3390654316459543,,7.843848242854726,,4,True,False,2,6,6.84400632483915,1.904142507013092
48,Male,Health,4.490348488557377,Facebook,57,4.470007479875824,2.105454158819388,,9.0,10.0,1.3807020541610502,5,False,True,3,20,30.271096881136653,0.7017476391737165
27,Female,Finance,4.432015270761156,TikTok,57,11.306491339234556,8.257750595858926,8.182787292290074,,5.314543177180793,2.136086420575672,6,True,False,2,9,10.813434151205046,9.849471673122466
41,Female,Health,4.409222103453284,Telegram,52,8.63316202094874,7.172361557672378,6.8626541415829845,10.0,6.725683729500031,0.1997346774069904,8,False,False,3,23,15.39776742315212,5.853361818400886
52,Male,IT,0.0,Facebook,64,8.188646517064452,5.279902409528212,4.265423311603454,5.0,,,0,False,False,2,12,0.0,4.73213554472949
63,Female,Unemployed,4.324298401451692,Twitter,59,8.16876106609882,8.690706866818399,8.66353562512363,5.0,6.138403703482107,1.4269048125411703,9,True,False,1,26,13.573759933307976,9.268518902798457
18,Female,Student,5.079517236495794,Instagram,61,8.517982387796959,8.763274319201185,7.243916826897216,,6.52650665005748,1.6041338507183736,10,False,False,2,15,19.67998432533084,
48,Female,Unemployed,4.7178079365794,Telegram,75,4.240209448621111,2.047459467902075,2.305389262704724,10.0,,1.2079647884263367,9,True,False,5,6,17.697457378011176,1.8990917542359007
38,Female,Unemployed,3.912755197236285,Facebook,55,9.088472173000454,2.599447979925718,2.47762678277718,,4.851027406833603,0.5595759264791145,10,False,True,0,30,22.60898628137613,3.1221484893980174
31,Other,Finance,2.8437454973608625,Twitter,64,6.700169616544301,6.468229669451137,6.488298250639417,6.0,4.874595013307745,1.167969906553441,3,False,True,3,21,0.0,5.404612210144239
25,Male,Student,2.168434563908983,Instagram,62,8.605179143882976,2.2491233859085304,,5.0,5.250257981437635,1.0439917577384663,4,False,True,3,23,21.1597671839139,1.5342224965699005
56,Male,IT,1.5590561606725708,TikTok,66,1.77015856187173,4.079944305780073,4.212734014152514,2.0,7.835740844745057,0.0348829297354371,4,False,False,3,0,12.36007366202923,5.162701381653379
37,Male,IT,5.25208941291088,TikTok,65,6.094604386619417,2.109166932552384,2.5899547156056686,3.0,6.109925025787972,0.5696381150644945,5,False,False,3,26,13.019987387840844,3.691186609675723
52,Female,Student,4.171391020825189,Instagram,60,6.23172781504085,6.83628674929506,6.822957856704336,7.0,6.323265454820867,0.1798747104536501,4,True,False,0,28,26.853207211729192,6.81860218903474
38,Female,IT,2.32161408777322,Facebook,56,7.217767027548398,4.37443256543263,4.236279352619638,3.0,5.9947075631758455,0.6892149864961652,8,False,False,0,29,24.161150134705185,
49,Male,Education,2.413783868798391,Twitter,65,6.895450466785178,7.50309886334038,6.71609562262988,7.0,5.023603915841718,1.5752410785674127,3,False,False,2,18,9.814899921825797,6.446386646696245
47,Male,Student,6.951715920893416,Twitter,55,7.49795158578921,3.050156195502092,3.121638309210613,9.0,,0.2140228892076041,8,False,False,3,6,14.081789779128364,2.835210550496564
32,Female,Health,2.156009398843969,Facebook,58,7.231202187690653,4.377379641633104,2.909211587155808,10.0,6.327116499981058,0.8893976108847992,1,False,True,3,2,7.550067013321837,3.2110417656040204
42,Female,IT,5.619951568995649,Instagram,55,6.378604443318544,3.441842863484836,3.557409374443916,10.0,8.320593121045208,1.587790609324796,9,False,True,1,9,26.17357102912907,4.818852787074963
50,Female,Unemployed,4.397358447095122,Facebook,65,5.4222808758381165,4.621668966659049,4.578849344668644,8.0,,1.5368884918249175,7,False,False,3,31,11.084310766748697,2.6507911659494336
65,Female,Student,2.023707504282749,Instagram,67,7.765057254298712,7.534411908882515,7.13324265289275,1.0,5.294212172393952,0.3496466634303349,2,False,False,1,13,12.477697325353294,5.946412658934282
18,Female,Education,3.4312485131689936,Facebook,57,6.725998707056913,4.262318060919891,3.481173010632133,,6.672212194733017,2.263334958620065,5,True,True,2,4,2.6895856593654277,3.3684706382965874
30,Male,IT,7.086794214136814,Telegram,48,3.818896277535449,6.1012314954617,5.059297324889847,10.0,7.1426106005283145,1.5113826205173646,6,False,False,3,13,9.952835861452366,6.497671392790831
24,Female,IT,2.699906250345656,Telegram,69,7.284026827133433,3.991887501301961,,3.0,6.748643481462087,0.9019286300770544,10,False,True,5,14,8.954259894117449,
26,Male,Finance,5.418264194888805,Twitter,65,7.769834771128591,,2.474178581132221,,6.2874667582136015,1.2461888589364651,8,False,False,1,15,13.57734243956921,3.0624776876394617
42,Female,Finance,,Telegram,64,0.0,6.3798056821851,5.770505406599957,1.0,,1.2757220041683026,10,False,False,2,4,5.455048837186575,5.125664700812075
34,Female,Student,3.835206386059782,Twitter,70,6.949655689712458,8.132946825588164,7.45393344034103,3.0,5.416603533387248,0.0,8,False,True,3,27,8.587043274132325,7.10085052581884
63,Male,Finance,5.184327226354788,Facebook,52,3.500800220108772,8.338710880898878,7.444281681414822,8.0,6.600654013037288,0.5764490438149963,7,True,False,3,25,14.866115450445106,9.231214243275152
19,Male,Student,2.617483322690449,Twitter,48,8.140760151942782,7.892059126281348,7.735239340630517,3.0,6.476513990175513,0.8918468183707368,4,False,False,1,17,5.226042154362457,7.530318206046066
43,Female,IT,1.2265912328208162,TikTok,65,3.612440800540234,8.123378132230895,7.862146228048978,9.0,6.930582639202342,0.3322195963113009,3,True,False,2,4,16.70369562230437,
61,Male,Student,2.461466778913949,Facebook,63,8.47833384719677,6.256025307166767,5.7858430661960885,7.0,7.425855896792518,0.8012441515788699,2,False,False,2,11,3.173015032293912,
23,Male,Education,6.021133648902298,Twitter,51,8.376132810891075,8.141084489638127,6.952979245477338,6.0,9.224664026384412,0.7317519629953921,7,False,False,2,6,5.461163047534972,6.518007415604651
44,Male,Health,0.0,Instagram,69,6.984957771827277,4.174792558710204,3.580962775129924,3.0,5.026222745621976,0.9149831984147164,7,False,False,2,9,5.933270463622288,3.7164035395265578
35,Male,Education,12.3296183592955,TikTok,70,3.9960190285093415,2.9866764579539904,2.3865786059333702,2.0,7.404779299245837,1.4526976862963965,10,False,False,0,26,18.54387123877497,3.1752980063124943
20,Male,Unemployed,,TikTok,56,8.157525885263109,7.231952092536008,,10.0,5.157973852947816,0.3351156080640249,2,False,False,1,10,17.511978327075454,7.690414680531552
27,Female,Unemployed,,Instagram,66,8.621075440041864,,6.723117620445496,9.0,3.6346527652995073,0.0,5,True,True,2,4,3.924339051074485,6.449710553958098
59,Female,Unemployed,3.55432180484009,TikTok,74,8.900150016104464,7.0882161528124135,6.747937303673476,5.0,8.827930693985726,0.6038825896838096,1,True,False,1,27,22.72426103169828,5.806429741784705
60,Female,IT,3.4694306773348007,Telegram,62,6.486703803640648,4.27182420303529,3.7313351106034593,7.0,7.417210466946698,0.0,0,False,True,4,25,0.407460192200249,5.073930157940676
28,Male,Student,1.2287205059615085,TikTok,47,8.6582459603621,4.639817958171589,4.57179250330484,6.0,7.248502448046667,0.3618828763808859,1,False,True,1,10,0.0,5.136254298494873
29,Male,Finance,14.441647392900384,Instagram,58,3.525871737727814,7.960130659807768,6.946096362768333,4.0,7.825366152584596,1.0453146836467224,9,False,False,7,7,4.469608230182584,7.73340762538414
30,Male,Education,1.9240006877515712,Instagram,60,7.956085002455294,6.195424879745856,5.815569549455426,7.0,6.593156855409712,0.0,9,False,False,2,2,0.0,6.202486707087136
37,Male,Student,3.470248515680101,Twitter,52,9.738206255973456,5.80601835635459,5.255347318228729,9.0,6.349632039871364,,8,True,False,1,25,13.68928057332898,4.856212291779484
40,Female,IT,6.987639599900165,Telegram,59,5.583331360407487,,,5.0,5.490319206137107,0.6458707693643762,1,True,True,0,18,0.0,
31,Female,Health,1.6869288138615643,Facebook,66,4.597955384508314,8.079882473613694,6.822185122043486,10.0,6.291175185249089,1.175850159098437,3,False,False,2,17,7.3401536603379185,6.332547812552107
26,Male,Health,4.096735338056361,Instagram,61,11.360786413486966,2.944562638026075,2.5649692763782053,3.0,,2.0999029475765703,3,False,True,4,29,2.413876924899577,4.186792896499702
56,Male,IT,,Facebook,74,8.640220578730524,8.780760349830008,7.703459987769729,8.0,7.497805681926229,0.3363548510242097,8,True,False,3,17,7.660296908803855,
45,Female,Student,0.0,Facebook,47,6.883016972936868,7.843145763519504,,2.0,5.920431769777595,,1,False,False,1,2,7.612456625159382,4.988994060821956
31,Female,Finance,0.0,Twitter,70,3.8835332844902895,2.383552938427022,1.7918320332507078,4.0,4.614655762572671,2.250773199831835,9,False,False,1,28,25.736559934476876,2.3702516114306182
29,Female,Unemployed,1.9638614286714569,TikTok,63,9.255286462295294,2.83962289495171,2.577973790367148,1.0,7.768169554635428,1.5542585892204697,2,False,True,4,29,25.25021036871012,3.0993302118117767
21,Male,Finance,3.1151636743561584,Facebook,57,8.778995381516133,,3.2727846216662684,7.0,7.026005108525045,0.2273040162929306,1,True,False,2,8,0.0,3.379424449726607
42,Female,Finance,13.201425433024294,TikTok,56,7.103206160293483,3.820455477982662,2.409785648020797,8.0,6.844729695806619,2.1646959574292697,10,False,False,4,3,17.39912195767258,3.138867497197484
32,Male,Unemployed,0.399863788118918,Instagram,60,4.1090846541692265,3.984031525970606,2.745767021384318,6.0,8.252968245139868,0.3192681130814289,8,True,False,3,0,17.906621610908626,1.1887158688018855
25,Female,Education,6.945963047456544,Instagram,63,5.851580869249397,3.9095381948346826,2.8158331405843158,1.0,5.701051645781151,0.0492889245987612,7,False,True,1,17,17.056100759826794,4.936690679070424
51,Male,Finance,1.0010787142886937,Facebook,59,6.05624742958272,8.664237640076017,7.802375091751324,3.0,7.383577671475323,0.2972821029150398,5,True,False,2,0,13.442107078288082,7.343423539132405
65,Female,Unemployed,3.9562036235542655,Facebook,74,5.0669304074228245,2.240843400685253,2.356642347900633,5.0,7.742787303843901,1.4364561101082969,4,True,True,1,5,4.326719710960581,3.311695222626681
